,id,lastName,age,Unnamed: 0,gender,country,image,id,Unnamed: 0,Source,worth,worthChange,realTimeWorth,realTimePosition,id,name,position,Unnamed: 0
1002,6275,pEERY,79 years old,1054,M,None,https://specials-images.forbesimg.com/imageserve/5877c684a7ea431d601ca180/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=371&cropY2=1115,6275,1054,Real Estate  ==> real estate,2.5 BUSD,0.0 millions USD,,943,6275,ricHARD peery,1003.0,1054
1003,1196,pudWILL,73 years old,1055,M,Germany,https://specials-images.forbesimg.com/imageserve/aa4cf87b8afef94365eef79e8649f904/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,1196,1055,Manufacturing  ==> manufacturing,2.5 BUSD,0.0 millions USD,,1026,1196,horST JULIUS PUDWILl,1004.0,1055
1004,8492,reDDY,60 years old,1056,M,None,https://specials-images.forbesimg.com/imageserve/d0be2e909f95f43c7f8c70b9d4c8d3cd/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=71&cropY2=812,8492,1056,Healthcare  ==> pharmaceuticals,2.5 BUSD,0.0 millions USD,,1021,8492,p.v. RAMPRASAD REDdy,1005.0,1056
1005,8967,ROBBIns,48 years old,1057,M,None,https://specials-images.forbesimg.com/imageserve/5ac958a4a7ea432fbc1e59cf/416x416.jpg?background=000000&cropX1=731&cropX2=1937&cropY1=417&cropY2=1623,8967,1057,Finance and Investments  ==> hedge funds,2.5 BUSD,0.0 millions USD,,1030,8967,LARRY ROBBIns,1006.0,1057
1006,4327,SANCHEZ,56 years old,1058,None,Brazil,https://specials-images.forbesimg.com/imageserve/58a0f626a7ea431f32195be9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=29&cropY2=773,4327,1058,Healthcare  ==> generic drugs,2.5 BUSD,0.0 millions USD,,1129,4327,caRLOS SANCHEZ,1007.0,1058
1007,6036,schmiDHEINY,70 years old,1059,M,Switzerland,https://specials-images.forbesimg.com/imageserve/58a2932931358e1a35ab549d/416x416.jpg?background=000000&cropX1=21&cropX2=744&cropY1=58&cropY2=782,6036,1059,Finance and Investments  ==> investments,2.5 BUSD,0.0 millions USD,,984,6036,stePHAN SCHMIDHEINY,1008.0,1059
1008,1985,sCHULENBERg,,1060,None,None,https://specials-images.forbesimg.com/imageserve/58c84fd631358e1a35acffa9/416x416.jpg?background=000000&cropX1=100&cropX2=593&cropY1=305&cropY2=798,1985,1060,Service  ==> ticketing service,2.5 BUSD,0.0 millions USD,,955,1985,klaus-petER SCHULenberg,1009.0,1060
1009,3230,sIMONYI,69 years old,1061,None,None,https://specials-images.forbesimg.com/imageserve/59de6f2ca7ea436b47b3b815/416x416.jpg?background=000000&cropX1=431&cropX2=3552&cropY1=490&cropY2=3612,3230,1061,Technology  ==> Microsoft,2.5 BUSD,0.0 millions USD,,888,3230,chaRLES SIMONYI,1010.0,1061
1010,4691,stEVENS,58 years old,1062,M,USA,https://specials-images.forbesimg.com/imageserve/5a8372604bbe6f2652f5804d/416x416.jpg?background=000000&cropX1=422&cropX2=1553&cropY1=69&cropY2=1200,4691,1062,Finance and Investments  ==> venture capital,2.5 BUSD,15.620999999999999 millions USD,,912,4691,mark STEVENS,1011.0,1062
1011,9747,SZE,68 years old,1063,M,None,https://specials-images.forbesimg.com/imageserve/c3653c28ec41a0342432ee78a9d95c46/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,9747,1063,Manufacturing  ==> hygiene products,2.5 BUSD,0.0 millions USD,,923,9747,sze MAN Bok,1012.0,1063
1012,1468,taRA,88 years old,1064,M,None,https://specials-images.forbesimg.com/imageserve/28f7c01c2c198bc19d280c59ef9bb4df/416x416.jpg?background=000000&cropX1=125&cropX2=537&cropY1=66&cropY2=478,1468,1064,Construction & Engineering  ==> construction,2.5 BUSD,0.0 millions USD,,1294,1468,SARIK TARa,1013.0,1064
1013,7082,tHAM,69 years old,1065,Female,Sweden,https://specials-images.forbesimg.com/imageserve/5a811f62a7ea4316901340b1/416x416.jpg?background=000000&cropX1=275&cropX2=1245&cropY1=172&cropY2=1142,7082,1065,Fashion & Retail  ==> H&M,2.5 BUSD,0.0 millions USD,,1073,7082,lotTIE THAM,1014.0,1065
1014,6836,THIEl,50 years old,1066,M,None,https://specials-images.forbesimg.com/imageserve/5a836fff31358e4955ad6549/416x416.jpg?background=000000&cropX1=234&cropX2=790&cropY1=7&cropY2=563,6836,1066,"Finance and Investments  ==> Facebook, Palantir",2.5 BUSD,0.0 millions USD,,972,6836,peteR THIEL,1015.0,1066
1015,9755,wyNN,76 years old,1067,F,None,https://specials-images.forbesimg.com/imageserve/59de488331358e542c039b45/416x416.jpg?background=000000&cropX1=861&cropX2=3510&cropY1=741&cropY2=3391,9755,1067,"Gambling & Casinos  ==> casinos, hotels",2.5 BUSD,-0.001 millions USD,,957,9755,elaiNE WYnn,1016.0,1067
1016,3142,yoRK,67 years old,1068,F,United States,https://specials-images.forbesimg.com/imageserve/5a8df2664bbe6f2652f62bf3/416x416.jpg?background=000000&cropX1=1836&cropX2=2674&cropY1=999&cropY2=1837,3142,1068,Sports  ==> San Francisco 49ers,2.5 BUSD,0.0 millions USD,,1004,3142,DENISE YORK,1017.0,1068
1017,1379,zALIK,44 years old,1069,M,None,https://specials-images.forbesimg.com/imageserve/59e786c6a7ea436b47b40253/416x416.jpg?background=000000&cropX1=1440&cropX2=2563&cropY1=1140&cropY2=2263,1379,1069,Technology  ==> technology,2.5 BUSD,0.0 millions USD,,1009,1379,daVID ZALIK,1018.0,1069
1018,8076,zhAO,52 years old,1070,None,None,https://specials-images.forbesimg.com/imageserve/5a80f59c4bbe6f2652f543c3/416x416.jpg?background=000000&cropX1=315&cropX2=2923&cropY1=563&cropY2=3172,8076,1070,Healthcare  ==> pharmaceuticals,2.5 BUSD,0.0 millions USD,,1071,8076,ZHAO TAo,1019.0,1070
1019,4459,argYROS,81 years old,1071,None,United States,https:http://specials-images.forbesimg.com/imageserve/57e191fb4bbe6f6781c52f34/416x416.jpg?background=000000&cropX1=8&cropX2=744&cropY1=216&cropY2=952,4459,1071,"Real Estate  ==> real estate, investments",2.4 BUSD,-0.001 millions USD,,1020,4459,georgE ARGYRos,1020.0,1071
1020,9839,aRRILLAGa,81 years old,1072,None,None,https://specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/416x416.jpg?background=000000&cropX1=156&cropX2=668&cropY1=39&cropY2=551,9839,1072,Real Estate  ==> real estate,2.4 BUSD,0.0 millions USD,,977,9839,joHN ARRILLAGA,1021.0,1072
1021,2835,brONFMan,86 years old,1073,None,None,https://specials-images.forbesimg.com/imageserve/5a7ba389a7ea43169012f184/416x416.jpg?background=000000&cropX1=351&cropX2=2455&cropY1=0&cropY2=2103,2835,1073,Food and Beverage  ==> liquor,2.4 BUSD,0.0 millions USD,,1033,2835,CHARLES BRONFMAN,1022.0,1073
1022,6700,BUCK,87 years old,1074,None,USA,https://specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=159&cropX2=612&cropY1=47&cropY2=500,6700,1074,Food and Beverage  ==> Subway sandwich shops,2.4 BUSD,0.0 millions USD,,1015,6700,peteR BUCK,1023.0,1074
1023,1113,chEN,50 years old,1075,F,China,https://specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=159&cropX2=612&cropY1=47&cropY2=500,1113,1075,Finance and Investments  ==> investments,2.4 BUSD,0.0 millions USD,,1089,1113,chEN JINXia,1024.0,1075
1024,7594,chEN,59 years old,1076,Female,None,https://specials-images.forbesimg.com/imageserve/5a57a8af4bbe6f2652f25345/416x416.jpg?background=000000&cropX1=28&cropX2=239&cropY1=1&cropY2=212,7594,1076,Real Estate  ==> real estate,2.4 BUSD,0.0 millions USD,,999,7594,vivieN CHEn,1025.0,1076
1025,4122,CHU,48 years old,1077,F,None,https://specials-images.forbesimg.com/imageserve/913c271ffb6af89c53465bf2b73b8992/416x416.jpg?background=000000&cropX1=34&cropX2=623&cropY1=0&cropY2=590,4122,1077,Manufacturing  ==> flavorings,2.4 BUSD,0.0 millions USD,,1019,4122,chu LAM Yiu,1026.0,1077
1026,2413,COUTU,91 years old,1078,M,None,https://specials-images.forbesimg.com/imageserve/5a7badf34bbe6f2652f4f383/416x416.jpg?background=000000&cropX1=3&cropX2=1249&cropY1=420&cropY2=1666,2413,1078,Fashion & Retail  ==> drugstores,2.4 BUSD,0.0 millions USD,,1083,2413,jean COUTU,1027.0,1078
1027,2778,CUTRALE,71 years old,1079,M,None,https://specials-images.forbesimg.com/imageserve/5a7b8b324bbe6f2652f4f0a4/416x416.jpg?background=000000&cropX1=334&cropX2=2327&cropY1=9&cropY2=2000,2778,1079,Food and Beverage  ==> orange juice,2.4 BUSD,0.0 millions USD,,1017,2778,joSE LUIS CUTrale,1028.0,1079
1028,5051,daLMIA,,1080,Male,India,https://specials-images.forbesimg.com/imageserve/59cc130131358e542c02fbb3/416x416.jpg?background=000000&cropX1=23&cropX2=3648&cropY1=821&cropY2=4448,5051,1080,Manufacturing  ==> cement,2.4 BUSD,0.0 millions USD,,1278,5051,jai HARI & YADU HARI DAlmia,1029.0,1080
1029,7966,DOUGLAS,71 years old,1081,None,None,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617,7966,1081,Food and Beverage  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1104,7966,bergit DOUglas,1030.0,1081
1030,3903,egydio arRUDA VIllela filho,48 years old,1082,M,Brazil,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617,3903,1082,Finance and Investments  ==> banking,2.4 BUSD,0.0 millions USD,,1454,3903,alfredo EGYDIO ARRUDA VIllela filho,1031.0,1082
1031,5892,ERNI,53 years old,1083,M,Switzerland,https://specials-images.forbesimg.com/imageserve/413522d9d9bee09400dc7128d02fff17/416x416.jpg?background=000000&cropX1=124&cropX2=736&cropY1=5&cropY2=617,5892,1083,Finance and Investments  ==> private equity,2.4 BUSD,0.0 millions USD,,1007,5892,maRCEL Erni,1032.0,1083
1032,9727,estEVES,49 years old,1084,Male,None,https://specials-images.forbesimg.com/imageserve/5a7b7b534bbe6f2652f4ee88/416x416.jpg?background=000000&cropX1=17&cropX2=2680&cropY1=6&cropY2=2667,9727,1084,Finance and Investments  ==> banking,2.4 BUSD,-0.001 millions USD,,1207,9727,andrE ESTEVES,1033.0,1084
1033,9112,fidANi,63 years old,1085,M,None,https://specials-images.forbesimg.com/imageserve/b5db05ee754e520e9b3e3c6b12abd1a5/416x416.jpg?background=000000&cropX1=76&cropX2=673&cropY1=27&cropY2=625,9112,1085,Real Estate  ==> real estate,2.4 BUSD,0.0 millions USD,,1099,9112,carlo FIDani,1034.0,1085
1034,3211,FIRODIa,73 years old,1086,M,None,https://specials-images.forbesimg.com/imageserve/59cc11ab31358e542c02fafe/416x416.jpg?background=000000&cropX1=15&cropX2=2141&cropY1=15&cropY2=2140,3211,1086,Automotive  ==> automobiles,2.4 BUSD,-0.001 millions USD,,1024,3211,abhAY FIrodia,1035.0,1086
1035,3170,ganTNER,50 years old,1087,None,Switzerland,https://specials-images.forbesimg.com/imageserve/5a81234e4bbe6f2652f54602/416x416.jpg?background=000000&cropX1=726&cropX2=4430&cropY1=0&cropY2=3702,3170,1087,Finance and Investments  ==> private equity,2.4 BUSD,0.0 millions USD,,1006,3170,alFRED GANTner,1036.0,1087
1036,2861,gENG,55 years old,1088,M,China,https://specials-images.forbesimg.com/imageserve/fc83e75cfd66a510511d074e06658adc/416x416.jpg?background=000000&cropX1=0&cropX2=709&cropY1=52&cropY2=761,2861,1088,Real Estate  ==> real estate,2.4 BUSD,0.001 millions USD,,1133,2861,geng jIANming,1037.0,1088
1037,3710,golDHAR,56 years old,1089,M,Canada,https://specials-images.forbesimg.com/imageserve/5a7bb1184bbe6f2652f4f38a/416x416.jpg?background=000000&cropX1=14&cropX2=2141&cropY1=478&cropY2=2607,3710,1089,Real Estate  ==> real estate,2.4 BUSD,0.0 millions USD,,1062,3710,mitCHELL GOLDHAR,1038.0,1089
1038,2994,heRRERO,68 years old,1090,F,None,https://specials-images.forbesimg.com/imageserve/5a811031a7ea43169013400b/416x416.jpg?background=000000&cropX1=2618&cropX2=3775&cropY1=1379&cropY2=2536,2994,1090,Fashion & Retail  ==> supermarkets,2.4 BUSD,0.0 millions USD,,1029,2994,HORTENSIA HERRERO,1039.0,1090
1039,1683,hiNTZE,64 years old,1091,M,None,https://specials-images.forbesimg.com/imageserve/5ac95828a7ea432fbc1e59a5/416x416.jpg?background=000000&cropX1=914&cropX2=2497&cropY1=445&cropY2=2027,1683,1091,Finance and Investments  ==> investment,2.4 BUSD,0.0 millions USD,,1040,1683,mICHAEL HINtze,1040.0,1091
1040,8236,KESAEV,51 years old,1092,M,None,https://specials-images.forbesimg.com/imageserve/58a263294bbe6f0e5586ba56/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807,8236,1092,"Fashion & Retail  ==> tobacco distribution, retail",2.4 BUSD,0.0 millions USD,,1041,8236,igoR KESaev,1041.0,1092
1041,9892,koON,57 years old,1093,Male,None,https://specials-images.forbesimg.com/imageserve/5a9553d131358e79a28a60e0/416x416.jpg?background=000000&cropX1=33&cropX2=1054&cropY1=245&cropY2=1267,9892,1093,Manufacturing  ==> aluminum,2.4 BUSD,0.0 millions USD,,1366,9892,koON POH KEong,1042.0,1093
1042,4168,LANGNESs,65 years old,1094,None,None,https://specials-images.forbesimg.com/imageserve/5a9553d131358e79a28a60e0/416x416.jpg?background=000000&cropX1=33&cropX2=1054&cropY1=245&cropY2=1267,4168,1094,Food and Beverage  ==> retail,2.4 BUSD,0.0 millions USD,,1045,4168,hermANN LAngness,1043.0,1094
1043,6524,LI,54 years old,1095,Male,None,https://specials-images.forbesimg.com/imageserve/5a9553d131358e79a28a60e0/416x416.jpg?background=000000&cropX1=33&cropX2=1054&cropY1=245&cropY2=1267,6524,1095,Technology  ==> software,2.4 BUSD,0.0 millions USD,,991,6524,li ZHONGCHU,1044.0,1095
1044,8557,mAMUT,58 years old,1096,None,None,https://specials-images.forbesimg.com/imageserve/5a8089c7a7ea431690133978/416x416.jpg?background=000000&cropX1=858&cropX2=2972&cropY1=99&cropY2=2214,8557,1096,Finance and Investments  ==> investments,2.4 BUSD,0.0 millions USD,,1059,8557,alexanDER MAMUT,1045.0,1096
1045,8085,mARINho,64 years old,1097,M,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b7fd231358e4955acddb8/416x416.jpg?background=000000&cropX1=234&cropX2=1084&cropY1=2&cropY2=853,8085,1097,Media & Entertainment  ==> media,2.4 BUSD,0.0 millions USD,,1148,8085,joAO ROBERTO MARINHo,1046.0,1097
1046,9179,mclANE,81 years old,1098,M,None,https://specials-images.forbesimg.com/imageserve/59de73b04bbe6f37dda057e7/416x416.jpg?background=000000&cropX1=819&cropX2=2165&cropY1=347&cropY2=1693,9179,1098,"Fashion & Retail  ==> Wal-Mart, logistics",2.4 BUSD,0.0 millions USD,,1131,9179,"drayton mCLANE, JR.",1047.0,1098
1047,9382,motSEPE,56 years old,1099,None,South Africa,https://specials-images.forbesimg.com/imageserve/5a80fe9aa7ea431690133f53/416x416.jpg?background=000000&cropX1=13&cropX2=1397&cropY1=236&cropY2=1619,9382,1099,Metals & Mining  ==> mining,2.4 BUSD,-0.26 millions USD,,1302,9382,PATRICE MOTSEpe,1048.0,1099
1048,1866,oETKER,51 years old,1100,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e0642a7ea431690131d18/416x416.jpg?background=000000&cropX1=1&cropX2=560&cropY1=74&cropY2=633,1866,1100,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1102,1866,alfrED Oetker,1049.0,1100
1049,6798,oETKER,74 years old,1101,None,None,https://specials-images.forbesimg.com/imageserve/5a7e07b031358e4955ad0ca8/416x416.jpg?background=000000&cropX1=4&cropX2=1108&cropY1=64&cropY2=1169,6798,1101,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1103,6798,augusT OETKER,1050.0,1101
1050,7489,oETKER,45 years old,1102,M,Germany,https://specials-images.forbesimg.com/imageserve/5a7e0dda31358e4955ad0e11/416x416.jpg?background=000000&cropX1=886&cropX2=3401&cropY1=293&cropY2=2806,7489,1102,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1105,7489,carl ferdiNAnd oetker,1051.0,1102
1051,5963,oETKEr,70 years old,1103,M,None,https://specials-images.forbesimg.com/imageserve/5a7e0dda31358e4955ad0e11/416x416.jpg?background=000000&cropX1=886&cropX2=3401&cropY1=293&cropY2=2806,5963,1103,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1106,5963,christIAN OETKER,1052.0,1103
1052,3658,oETKEr,39 years old,1104,F,None,https://specials-images.forbesimg.com/imageserve/5a7e1aa031358e4955ad1098/416x416.jpg?background=000000&cropX1=12&cropX2=2712&cropY1=490&cropY2=3189,3658,1104,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1107,3658,juliA OETKER,1053.0,1104
1053,8154,oETKEr,67 years old,1105,M,None,https://specials-images.forbesimg.com/imageserve/5a7e3bd231358e4955ad12cf/416x416.jpg?background=000000&cropX1=1253&cropX2=4424&cropY1=21&cropY2=3192,8154,1105,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1108,8154,ricHARD OETKEr,1054.0,1105
1054,7935,pRITZKER,58 years old,1106,M,United States,https:http://specials-images.forbesimg.com/imageserve/1788ff3eca5d8941d3b38c5bb28f8f6c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=56&cropY2=800,7935,1106,"Service  ==> hotels, investments",2.4 BUSD,0.0 millions USD,,1035,7935,dANIEL PRitzker,1055.0,1106
1055,9086,PRITZKER,65 years old,1107,None,None,https://specials-images.forbesimg.com/imageserve/59dd9070a7ea436b47b3aff2/416x416.jpg?background=000000&cropX1=467&cropX2=1318&cropY1=77&cropY2=928,9086,1107,"Finance and Investments  ==> hotels, investments",2.4 BUSD,0.0 millions USD,,1023,9086,john pRITZKER,1056.0,1107
1056,7465,rOCHA,88 years old,1108,M,Brazil,https://specials-images.forbesimg.com/imageserve/20107223316710d6afbd0e97ce816916/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=121&cropY2=865,7465,1108,Fashion & Retail  ==> retail,2.4 BUSD,0.0 millions USD,,1713,7465,nEVALDO ROCHA,1057.0,1108
1057,3249,roVATI,89 years old,1109,Male,None,https://specials-images.forbesimg.com/imageserve/589f9c33a7ea431f32194ce6/416x416.jpg?background=000000&cropX1=3&cropX2=573&cropY1=2&cropY2=572,3249,1109,Healthcare  ==> pharmaceuticals,2.4 BUSD,0.0 millions USD,,1060,3249,luigI ROVAti,1058.0,1109
1058,4126,sAHENk,54 years old,1110,M,None,https://specials-images.forbesimg.com/imageserve/5a81480731358e4955ad32d9/416x416.jpg?background=000000&cropX1=0&cropX2=798&cropY1=2&cropY2=800,4126,1110,Diversified  ==> diversified,2.4 BUSD,0.001 millions USD,,1193,4126,feriT FAIK SAHENK,1059.0,1110
1059,6316,sCHWEIZEr,77 years old,1111,F,None,https://specials-images.forbesimg.com/imageserve/5a7e408a31358e4955ad1304/416x416.jpg?background=000000&cropX1=4&cropX2=1656&cropY1=82&cropY2=1734,6316,1111,Fashion & Retail  ==> consumer goods,2.4 BUSD,0.0 millions USD,,1109,6316,rosELY SCHWEizer,1060.0,1111
1060,1081,smIDt,58 years old,1112,M,None,https://specials-images.forbesimg.com/imageserve/59b00d1da7ea434a34f36956/416x416.jpg?background=000000&cropX1=168&cropX2=3712&cropY1=634&cropY2=4180,1081,1112,Fashion & Retail  ==> hardware stores,2.4 BUSD,0.0 millions USD,,993,1081,eric SMIdt,1061.0,1112
1061,4654,spANOS,94 years old,1113,M,United States,https:http://specials-images.forbesimg.com/imageserve/3592a67d690ae764a8d815ef56d2fcd8/416x416.jpg?background=000000&cropX1=89&cropX2=669&cropY1=74&cropY2=654,4654,1113,"Sports  ==> real estate, Los Angeles Chargers",2.4 BUSD,0.0 millions USD,,1013,4654,alEXANDER SPANOs,1062.0,1113
1062,9995,tewARI,60 years old,1114,F,None,https://specials-images.forbesimg.com/imageserve/5a7f334a4bbe6f2652f52f6e/416x416.jpg?background=000000&cropX1=76&cropX2=300&cropY1=2&cropY2=226,9995,1114,Healthcare  ==> pharmaceuticals,2.4 BUSD,0.0 millions USD,,1085,9995,leena TEWari,1063.0,1114
1063,5635,toNG,63 years old,1115,Male,China,https://specials-images.forbesimg.com/imageserve/5a7f334a4bbe6f2652f52f6e/416x416.jpg?background=000000&cropX1=76&cropX2=300&cropY1=2&cropY2=226,5635,1115,Real Estate  ==> real estate,2.4 BUSD,0.0 millions USD,,1064,5635,TONG JINQUAN,1064.0,1115
1064,3718,uNGEr,73 years old,1116,None,None,https://specials-images.forbesimg.com/imageserve/5a7f334a4bbe6f2652f52f6e/416x416.jpg?background=000000&cropX1=76&cropX2=300&cropY1=2&cropY2=226,3718,1116,Automotive  ==> auto repair,2.4 BUSD,0.0 millions USD,,1052,3718,PETER UNGEr,1065.0,1116
1065,7473,VARKEY,61 years old,1117,M,None,https://specials-images.forbesimg.com/imageserve/59d3db1aa7ea436b47b3627e/416x416.jpg?background=000000&cropX1=1997&cropX2=3163&cropY1=446&cropY2=1612,7473,1117,Service  ==> education,2.4 BUSD,0.0 millions USD,,935,7473,suNNY VArkey,1066.0,1117
1066,6760,wIETLISBach,56 years old,1118,Male,None,https://specials-images.forbesimg.com/imageserve/56cc2f58e4b062f6b59a4fcd/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=35&cropY2=779,6760,1118,Finance and Investments  ==> private equity,2.4 BUSD,0.0 millions USD,,1008,6760,URS WIETLISBACh,1067.0,1118
1067,2217,YING,68 years old,1119,M,None,https://specials-images.forbesimg.com/imageserve/56897d88e4b0ffa7afe8a67f/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=48&cropY2=788,2217,1119,Fashion & Retail  ==> retail,2.4 BUSD,0.0 millions USD,,1031,2217,mICHAEL YIng,1068.0,1119
1068,6168,yU,56 years old,1120,Male,None,https://specials-images.forbesimg.com/imageserve/5a7d1c54a7ea431690130e7f/416x416.jpg?background=000000&cropX1=681&cropX2=2599&cropY1=170&cropY2=2087,6168,1120,Service  ==> education,2.4 BUSD,0.0 millions USD,,891,6168,yu miNHONG,1069.0,1120
1069,3111,BUCHER-HAEFNer,61 years old,1121,None,None,https://specials-images.forbesimg.com/imageserve/5a7d1c54a7ea431690130e7f/416x416.jpg?background=000000&cropX1=681&cropX2=2599&cropY1=170&cropY2=2087,3111,1121,Technology  ==> Computer Associates,2.3 BUSD,0.0 millions USD,,1028,3111,eva marIA BUCHER-haefner,1070.0,1121
1070,4281,cHEN,52 years old,1122,None,None,https://specials-images.forbesimg.com/imageserve/5a7bc51831358e4955ace3a9/416x416.jpg?background=000000&cropX1=6&cropX2=2735&cropY1=955&cropY2=3686,4281,1122,Real Estate  ==> real estate,2.3 BUSD,-0.001 millions USD,,1093,4281,cHEN Hua,1071.0,1122
1071,4488,deNEGRI,82 years old,1123,Male,None,https://specials-images.forbesimg.com/imageserve/6dc3c89409cd980592f213524b3184bb/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768,4488,1123,Healthcare  ==> biotech,2.3 BUSD,0.0 millions USD,,828,4488,gustAVO Denegri,1072.0,1123
1072,1158,DESMOND,67 years old,1124,None,None,https://specials-images.forbesimg.com/imageserve/5a7f76b731358e4955ad1cfb/416x416.jpg?background=000000&cropX1=99&cropX2=979&cropY1=44&cropY2=924,1158,1124,Finance and Investments  ==> finance,2.3 BUSD,0.06 millions USD,,1243,1158,dERMOT DESMond,1073.0,1124
1073,3608,diVI,67 years old,1125,M,India,https://specials-images.forbesimg.com/imageserve/9839b42fb571122aa4b8bafb23270c90/416x416.jpg?background=000000&cropX1=55&cropX2=696&cropY1=355&cropY2=996,3608,1125,Healthcare  ==> pharmaceuticals,2.3 BUSD,0.0 millions USD,,1113,3608,muraLI Divi,1074.0,1125
1074,3069,flOHR,48 years old,1126,M,None,https://specials-images.forbesimg.com/imageserve/5a81c02ca7ea431690134bc2/416x416.jpg?background=000000&cropX1=382&cropX2=1089&cropY1=122&cropY2=829,3069,1126,Logistics  ==> VistaJet,2.3 BUSD,0.0 millions USD,,2063,3069,THOMAS FLOhr,1075.0,1126
1075,1439,frAISSe,61 years old,1127,M,None,https://specials-images.forbesimg.com/imageserve/58c70d5b4bbe6f0e55888018/416x416.jpg?background=000000&cropX1=108&cropX2=623&cropY1=76&cropY2=592,1439,1127,Healthcare  ==> pharmaceuticals,2.3 BUSD,0.0 millions USD,,1114,1439,berNARD FRAISse,1076.0,1127
1076,1229,GOENKa,60 years old,1128,M,None,https://specials-images.forbesimg.com/imageserve/57d88fc5a7ea430a8a19de14/416x416.jpg?background=000000&cropX1=0&cropX2=596&cropY1=205&cropY2=801,1229,1128,Diversified  ==> diversified,2.3 BUSD,-0.001 millions USD,,1125,1229,harsH GOENKa,1077.0,1128
1077,8805,gOTTESMAN,92 years old,1129,M,None,https://specials-images.forbesimg.com/imageserve/56d0c6cde4b0c144a7f65c04/416x416.jpg?background=000000&cropX1=16&cropX2=704&cropY1=6&cropY2=694,8805,1129,Finance and Investments  ==> investments,2.3 BUSD,-0.001 millions USD,,1111,8805,davID GOTTESMAN,1078.0,1129
1078,1073,gyaNCHANdani,,1130,M,None,https://specials-images.forbesimg.com/imageserve/56d0c6cde4b0c144a7f65c04/416x416.jpg?background=000000&cropX1=16&cropX2=704&cropY1=6&cropY2=694,1073,1130,Manufacturing  ==> Detergents,2.3 BUSD,0.0 millions USD,,1038,1073,murLI DHAR & BIMAL KUMAR GYANCHANDANi,1079.0,1130
1079,8352,hASLAM,59 years old,1131,M,United States,https://specials-images.forbesimg.com/imageserve/5a8deca3a7ea431690140e2c/416x416.jpg?background=000000&cropX1=620&cropX2=1454&cropY1=82&cropY2=916,8352,1131,Fashion & Retail  ==> truck stops,2.3 BUSD,0.0 millions USD,,976,8352,BILL HASLAM,1080.0,1131
1080,5807,hU,55 years old,1132,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cb6284bbe6f2652f508cd/416x416.jpg?background=000000&cropX1=2&cropX2=1125&cropY1=20&cropY2=1144,5807,1132,Healthcare  ==> pharmaceuticals,2.3 BUSD,0.001 millions USD,,1269,5807,HU BAIFan,1081.0,1132
1081,4867,huNT,89 years old,1133,None,None,https://specials-images.forbesimg.com/imageserve/8fb2161d3cd11b07d39227faf600d16f/416x416.jpg?background=000000&cropX1=200&cropX2=638&cropY1=11&cropY2=449,4867,1133,Energy  ==> oil,2.3 BUSD,0.0 millions USD,,939,4867,w. HERBERT HUNt,1082.0,1133
1082,8758,ibRAGIMOv,64 years old,1134,M,Kazakhstan,https://specials-images.forbesimg.com/imageserve/5a7fbd0a4bbe6f2652f535a1/416x416.jpg?background=000000&cropX1=1097&cropX2=3120&cropY1=29&cropY2=2051,8758,1134,"Metals & Mining  ==> mining, metals",2.3 BUSD,0.0 millions USD,,1046,8758,alIJAN IBRAGImov,1083.0,1134
